央视频道,#genre#
CCTV-6电影,http://2000.run:35455/itv/1000000005000265006.m3u8?cdn=ystenlive$3苏电FD直
CCTV-6电影,http://z.b.bkpcp.top/m.php?id=cctv6$4美CFD直
CCTV-6电影,http://www.terrykang.xyz:35455/itv/1000000005000265006.m3u8?cdn=ystenlive$5豫电FD直
CCTV-7国防军事,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$1黑NFD回
CCTV-7国防军事,http://2000.run:35455/itv/1000000005000265007.m3u8?cdn=ystenlive$2苏电FD直
CCTV-7国防军事,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8$3黑移FD回
CCTV-7国防军事,http://z.b.bkpcp.top/m.php?id=cctv7$4美CFD直
CCTV-7国防军事,http://gf.you123.fun:35455/itv/1000000005000265007.m3u8?cdn=ystenlive$5闽电FD直
CCTV-7国防军事,http://117.144.58.42:35455/gaoma/cctv7.m3u8$6沪移FD直
CCTV-8电视剧,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$1黑NFD回
CCTV-8电视剧,http://117.144.58.42:35455/gaoma/cctv8.m3u8$2沪移FD直
CCTV-8电视剧,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8$3黑移FD回
CCTV-8电视剧,http://gf.you123.fun:35455/itv/1000000005000265008.m3u8?cdn=ystenlive$4闽电FD直
CCTV-8电视剧,http://112.46.85.60:8009/hls/8/index.m3u8$5陕移FD直
CCTV-8电视剧,http://2000.run:35455/itv/1000000005000265008.m3u8?cdn=ystenlive$6苏电FD直
CCTV-8电视剧,http://z.b.bkpcp.top/m.php?id=cctv8$7美CFD直
CCTV-8电视剧,http://117.144.58.42:35455/gaoma/cctv6.m3u8$8沪移FD直
CCTV-9纪录,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8$1黑移FD回
CCTV-9纪录,http://117.144.58.42:35455/gaoma/cctv9.m3u8$2沪移FD直
CCTV-9纪录,http://z.b.bkpcp.top/m.php?id=cctv9$3美CFD直
CCTV-9纪录,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$4黑NFD回
CCTV-9纪录,http://gf.you123.fun:35455/itv/1000000005000265009.m3u8?cdn=ystenlive$5闽电FD直
CCTV-9纪录,http://39.164.160.249:9901/tsfile/live/0009_1.m3u8$6豫移FD直
CCTV-9纪录,http://2000.run:35455/itv/1000000005000265009.m3u8?cdn=ystenlive$7苏电FD直
CCTV-10科教,http://39.164.160.249:9901/tsfile/live/0010_1.m3u8$1豫移FD直
CCTV-10科教,http://117.144.58.42:35455/gaoma/cctv10.m3u8$2沪移FD直
CCTV-10科教,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8$3黑移FD回
CCTV-10科教,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$4黑NFD回
CCTV-10科教,http://39.135.133.141/wh7f454c46tw1264259696_705889691/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$5黑NFD回
CCTV-10科教,http://lt.hxtre.com:35455/gaoma/cctv10.m3u8$6皖联FD直
CCTV-10科教,http://gf.you123.fun:35455/itv/1000000005000265010.m3u8?cdn=ystenlive$7闽电FD直
CCTV-10科教,http://2000.run:35455/itv/1000000005000265010.m3u8?cdn=ystenlive$8苏电FD直
CCTV-11戏曲,http://39.134.67.108/PLTV/88888888/224/3221226123/1.m3u8$1黑移FD回
CCTV-11戏曲,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8$2黑移HD回
CCTV-11戏曲,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$3黑NHD回
CCTV-11戏曲,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8$4豫移FD直
CCTV-11戏曲,http://z.b.bkpcp.top/m.php?id=cctv11$5美CFD直
CCTV-11戏曲,http://117.144.58.42:35455/gaoma/cctv11.m3u8$6沪移FD直
CCTV-11戏曲,http://gf.you123.fun:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$7闽电FD直
CCTV-11戏曲,http://2000.run:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$8苏电FD直
CCTV-12社会与法,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$1黑NFD回
CCTV-12社会与法,http://z.b.bkpcp.top/m.php?id=cctv12$2美CFD直
CCTV-12社会与法,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8$3黑移FD回
CCTV-12社会与法,http://39.164.160.249:9901/tsfile/live/0012_1.m3u8$4豫移FD直
CCTV-12社会与法,http://2000.run:35455/itv/1000000005000265012.m3u8?cdn=ystenlive$5苏电FD直
CCTV-12社会与法,http://117.144.58.42:35455/gaoma/cctv12.m3u8$6沪移FD直
CCTV-12社会与法,http://www.terrykang.xyz:35455/itv/1000000005000265012.m3u8?cdn=ystenlive$7豫电FD直
CCTV-13新闻,http://117.144.58.42:35455/gaoma/cctv13.m3u8$1沪移FD直
CCTV-13新闻,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226011/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$2黑NHD回
CCTV-13新闻,http://39.134.67.110/PLTV/88888888/224/3221226077/1.m3u8$3黑移FD回
CCTV-13新闻,http://gf.you123.fun:35455/gaoma/cctv13.m3u8$4闽电FD直
CCTV-13新闻,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8$5黑移HD回
CCTV-13新闻,http://z.b.bkpcp.top/m.php?id=cctv13$6美CFD直
CCTV-13新闻,http://lt.hxtre.com:35455/gaoma/cctv13.m3u8$7皖联FD直
CCTV-13新闻,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8$8豫移FD直
CCTV-14少儿,http://39.164.160.249:9901/tsfile/live/0014_1.m3u8$1豫移FD直
CCTV-14少儿,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8$2黑移FD回
CCTV-14少儿,http://117.144.58.42:35455/gaoma/cctv14.m3u8$3沪移FD直
CCTV-14少儿,http://z.b.bkpcp.top/m.php?id=cctv14$4美CFD直
CCTV-14少儿,http://gf.you123.fun:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$5闽电FD直
CCTV-14少儿,http://2000.run:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$6苏电FD直
CCTV-14少儿,http://www.terrykang.xyz:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$7豫电FD直
CCTV-15音乐,http://117.144.58.42:35455/gaoma/cctv15.m3u8$1沪移FD直
CCTV-15音乐,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$2黑NHD回
CCTV-15音乐,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8$3黑移HD回
CCTV-15音乐,http://2000.run:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$4苏电FD直
CCTV-15音乐,http://z.b.bkpcp.top/m.php?id=cctv15$5美CFD直
CCTV-15音乐,http://gf.you123.fun:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$6闽电FD直
CCTV-15音乐,http://39.164.160.249:9901/tsfile/live/0015_1.m3u8$7豫移FD直
CCTV-16奥林匹克,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8$1黑移FD回
CCTV-16奥林匹克,http://117.144.58.42:35455/gaoma/cctv16.m3u8$2沪移FD直
CCTV-16奥林匹克,http://hangfun.top:35455/gaoma/cctv16.m3u8$3豫联FD直
CCTV-16奥林匹克,http://gf.you123.fun:35455/itv/1000000006000233002.m3u8?cdn=ystenlive$4闽电FD直
CCTV-17农业农村,http://117.144.58.42:35455/gaoma/cctv17.m3u8$1沪移FD直
CCTV-17农业农村,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8$2黑移FD回
CCTV-17农业农村,http://z.b.bkpcp.top/m.php?id=cctv17$3美CFD直
CCTV-17农业农村,http://2000.run:35455/itv/1000000005000265015.m3u8?cdn=ystenlive$4苏电FD直
CCTV-17农业农村,http://www.terrykang.xyz:35455/itv/1000000005000265015.m3u8?cdn=ystenlive$5豫电FD直
CCTV-17农业农村,http://gf.you123.fun:35455/itv/1000000005000265015.m3u8?cdn=ystenlive$6闽电FD直
CCTV-5+体育赛事,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$1黑NFD回
CCTV-5+体育赛事,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8$2黑移FD回
CCTV-5+体育赛事,http://117.144.58.42:35455/gaoma/cctv5p.m3u8$3沪移FD直
CCTV-5+体育赛事,http://z.b.bkpcp.top/m.php?id=cctv5p$4美CFD直
CCTV-5+体育赛事,http://www.terrykang.xyz:35455/itv/1000000005000265016.m3u8?cdn=ystenlive$5豫电FD直
卫视频道,#genre#
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8$1黑移FD回
安徽卫视,http://111.170.172.113:35455/itv/1000000005000265025.m3u8?cdn=ystenlive$2鄂电FD直
安徽卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8$3赣电FD直
安徽卫视,http://2000.run:35455/itv/1000000005000265025.m3u8?cdn=ystenlive$4苏电FD直
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8$1黑移FD回
北京卫视,http://39.134.65.173/PLTV/88888888/224/3221225678/1.m3u8$2黑移FD回
北京卫视,http://39.134.65.179/PLTV/88888888/224/3221225678/1.m3u8$3黑移FD回
北京卫视,http://111.170.172.113:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$4鄂电FD直
北京卫视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1739169599&sign=5e9733611219ad8613debf77f92a67f0$5粤移FD直
北京卫视,http://39.164.160.249:9901/tsfile/live/0122_1.m3u8$6豫移FD直
北京卫视,http://2000.run:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$7苏电FD直
北京卫视,http://www.terrykang.xyz:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$8豫电FD直
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$1宁移FD直
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$1黑移FD回
重庆卫视,http://111.170.172.113:35455/itv/1000000005000265017.m3u8?cdn=ystenlive$2鄂电FD直
重庆卫视,http://2000.run:35455/itv/1000000005000265017.m3u8?cdn=ystenlive$3苏电FD直
重庆卫视,http://www.terrykang.xyz:35455/itv/1000000005000265017.m3u8?cdn=ystenlive$4豫电FD直
东方卫视,http://39.164.160.249:9901/tsfile/live/0107_1.m3u8$1豫移FD直
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225672/1.m3u8$2黑移FD回
东方卫视,http://39.134.65.179/PLTV/88888888/224/3221225672/1.m3u8$3黑移FD回
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8$4黑移FD回
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws$5美CFD直
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8$6黑移FD回
东方卫视,http://www.terrykang.xyz:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$7豫电FD直
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8$1黑移FD回
东南卫视,https://live1-fuyun.fjtv.net/dnpd/hd/live.m3u8?_upt=56b5b1cc1739180022$2川移FD直
东南卫视,http://111.170.172.113:35455/itv/1000000005000265033.m3u8?cdn=ystenlive$3鄂电FD直
东南卫视,http://2000.run:35455/itv/1000000005000265033.m3u8?cdn=ystenlive$4苏电FD直
东南卫视,http://www.terrykang.xyz:35455/itv/1000000005000265033.m3u8?cdn=ystenlive$5豫电FD直
广东卫视,http://39.164.160.249:9901/tsfile/live/0125_1.m3u8$1豫移FD直
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8$2黑移FD回
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws$3美CHD直
广东卫视,http://2000.run:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$4苏电FD直
广东卫视,http://111.170.172.113:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$5鄂电FD直
广东卫视,http://gf.you123.fun:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$6闽电FD直
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8$1黑移SD回
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8$1黑移FD回
贵州卫视,http://39.134.65.149/PLTV/88888888/224/3221225974/1.m3u8$2黑移FD回
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8$3豫移FD直
贵州卫视,http://123.182.60.29:9002/hls/38/index.m3u8$4冀电FD直
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8$1黑移FD回
湖北卫视,http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8$2黑移FD回
湖北卫视,http://111.170.172.113:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$3鄂电FD直
湖北卫视,http://gf.you123.fun:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$4闽电FD直
湖北卫视,http://www.terrykang.xyz:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$5豫电FD直
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8$1黑移FD回
河北卫视,http://123.182.60.29:9002/hls/18/index.m3u8$2冀电FD直
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8$3豫移FD直
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8$1黑移FD回
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8$2豫移FD直
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8$1黑移SD回
海南卫视,https://livelyws.chinamcache.com/lyws/newzb02.m3u8?auth_key=1726280384-0-0-2d49871fcd872001aea079c68303991c$2陕移HD直
河南卫视,https://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=a54e09b7e9976654053a2a4c2b5bf354&wsTime=1739184925$1川移FD直
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8$2豫移FD直
湖南卫视,http://39.134.65.181/PLTV/88888888/224/3221225506/1.m3u8$1黑移FD回
湖南卫视,http://39.134.65.183/PLTV/88888888/224/3221225506/1.m3u8$2黑移FD回
湖南卫视,http://39.134.65.175/PLTV/88888888/224/3221225506/1.m3u8$3黑移FD回
湖南卫视,http://39.134.65.173/PLTV/88888888/224/3221225506/1.m3u8$4黑移FD回
湖南卫视,http://39.164.160.249:9901/tsfile/live/0128_1.m3u8$5豫移FD直
湖南卫视,http://2000.run:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$6苏电FD直
湖南卫视,http://gf.you123.fun:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$7闽电FD直
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8$1黑移SD回
吉林卫视,https://hls.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/index.m3u8?txSecret=1c615eef6b1b379a5448ae051c39f06d&txTime=67A9DBC9$2云NFD直
江苏卫视,http://39.134.65.183/PLTV/88888888/224/3221225503/1.m3u8$1黑移FD回
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$2黑移FD回
江苏卫视,http://39.134.65.181/PLTV/88888888/224/3221225503/1.m3u8$3黑移FD回
江苏卫视,http://39.134.65.175/PLTV/88888888/224/3221225503/1.m3u8$4黑移FD回
江苏卫视,http://39.134.65.173/PLTV/88888888/224/3221225503/1.m3u8$5黑移FD回
江苏卫视,http://111.170.172.113:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$6鄂电FD直
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws$7美CFD直
江苏卫视,http://39.164.160.249:9901/tsfile/live/0127_1.m3u8$8豫移FD直
江苏卫视,http://2000.run:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$9苏电FD直
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$1黑移FD回
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws$2美CFD直
江西卫视,http://111.170.172.113:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$3鄂电FD直
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8$4豫移FD直
江西卫视,http://www.terrykang.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$5豫电FD直
辽宁卫视,http://111.170.172.113:35455/itv/1000000005000265022.m3u8?cdn=ystenlive$1鄂电FD直
辽宁卫视,http://39.164.160.249:9901/tsfile/live/0121_1.m3u8$2豫移FD直
辽宁卫视,http://2000.run:35455/itv/1000000005000265022.m3u8?cdn=ystenlive$3苏电FD直
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680$1湘移HD直
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/3208526general.m3u8?txSecret=eb5a3102dd5406c7ffeddf560b024952&txTime=76B2F9A0$2湘移FD直
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578$1青移HD直
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484$2青移HD直
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8$3青移HD直
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030$4青移HD直
青海卫视,http://111.170.172.113:35455/itv/1000000002000013359.m3u8?cdn=ystenlive$5鄂电FD直
青海卫视,https://stream.qhbtv.com/qhws/playlist.m3u8?_upt=6a67109f1739178141$6青移HD直
青海卫视,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000002000013359$7美CFD直
青海卫视,http://www.terrykang.xyz:35455/itv/1000000002000013359.m3u8?cdn=ystenlive$8豫电FD直
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8$1黑移FD回
山东卫视,http://111.170.172.113:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$1鄂电FD直
山东卫视,http://39.134.65.141/PLTV/88888888/224/3221225952/1.m3u8$2黑移FD回
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8$3黑移FD回
山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8$4豫移FD直
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8$1黑移SD回
山西卫视,https://livehhhttps.sxrtv.com/lsdream/q8RVWgs/1000/psh84Vm.m3u8$2川NHD直
陕西卫视,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000002000007495$1美CSD直
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws$2美CFD直
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$1黑移FD回
深圳卫视,http://111.170.172.113:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$2鄂电FD直
深圳卫视,http://2000.run:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$3苏电FD直
深圳卫视,http://gf.you123.fun:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$4闽电FD直
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-24.m3u8$5美CHD直
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-89.ctv$6美CHD直
天津卫视,http://2000.run:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$1苏电FD直
天津卫视,http://gf.you123.fun:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$2闽电FD直
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8$3黑移FD回
新疆卫视,https://slstplay.xjtvs.com.cn/xjtv1/xjtv1stream.m3u8?auth_key=1739174718-7-7-33f4ba29fd9bb3643231af9913a7bd9a&aliyun_uuid=c609552d-3f27-45d9-880e-9eded0aacc96$1渝移HD直
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8$1黑移SD回
云南卫视,https://hwapi.yntv.net/62hdvf/41hse3.m3u8$1冀电HD直
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$1川移FD直
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$2川移FD直
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/720p.m3u8$3川移HD直
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915$4川移FD直
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel16/1080p.m3u8$5川移FD直
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$6川移FD直
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8$7黑移FD回
浙江卫视,http://39.134.65.162/PLTV/88888888/224/3221225514/1.m3u8$8黑移FD回
浙江卫视,http://39.134.65.175/PLTV/88888888/224/3221225514/1.m3u8$9黑移FD回
浙江卫视,http://39.134.65.173/PLTV/88888888/224/3221225514/1.m3u8$10黑移FD回
浙江卫视,http://39.134.65.179/PLTV/88888888/224/3221225514/1.m3u8$11黑移FD回
浙江卫视,http://111.170.172.113:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$12鄂电FD直
浙江卫视,https://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=1739171226-5058ac892205461e8044fda6b4a4c1e1-0-bf2ee26549695b47891801158f39ba82$13川移FD直
浙江卫视,http://gf.you123.fun:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$14闽电FD直
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8$15赣联FD直
浙江卫视,http://2000.run:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$16苏电FD直
浙江卫视,http://www.terrykang.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$17豫电FD直
地方频道,#genre#
四川经济,http://live2.rxip.sc96655.com/live/SCTV-2-H265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688$1浙电FD直
四川文化旅游,http://live2.rxip.sc96655.com/live/SCTV-3-H265_4000.m3u8?E=1705227938&U=417cccfd-ffa6-4483-b309-5f955b0f0f41&A=2&K=14&P=011&S=f75bb3791b5ca4ab0df7a8c3ad02f599$1浙电FD直
